day,campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,account_currency,spend,impressions,reach,frequency,link_clicks,qualified_traffic,adds_to_wishlist,purchase_post_paid,3_second_video_plays,video_p25_watched_actions,video_p50_watched_actions,video_p75_watched_actions,video_p100_watched_actions,attribution_setting,description,headline,website_url,call_to_action_type,image_name,video_name,url_parameters,objective,age,gender
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,0.23,15,15,1,0,,,,4,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,20.22,975,947,1.029567,7,10,3,,290,66,38,23,9,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,0.06,2,2,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,unknown
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,0.26,13,12,1.083333,0,,,,6,1,1,1,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,8.13,379,374,1.013369,4,4,,,120,33,13,11,4,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,0,1,1,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,unknown
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,0.39,10,10,1,0,,,,4,2,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,4.06,118,112,1.053571,2,,,,52,16,9,4,3,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,0.07,2,2,1,1,,,,2,1,1,1,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,55-64,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,0.79,30,28,1.071429,0,,,,11,3,3,2,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,55-64,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,0.18,3,3,1,0,,,,2,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,65+,female
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[041]_[Sportkategorien-o2-TV]_[Radsport]]_[Gesamt]_[Ab29]_[IG-Feed],23847124710500319,sequence-1_video_square_52s_variante_1,23847124710350319,EUR,0.91,66,63,1.047619,0,,,,18,2,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,65+,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Story],23847129665340319,sequence-1_video_story_52s_variante-ig,23847129685920319,EUR,82.62,8974,8837,1.015503,51,49,15,,2110,494,261,202,2,1d_view_7d_click,,,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Story_paid_nk_20210322,LEARN_MORE,,,,CONVERSIONS,18-24,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Story],23847129665340319,sequence-1_video_story_52s_variante-ig,23847129685920319,EUR,34,3297,3297,1,21,23,8,,882,195,123,95,,1d_view_7d_click,,,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Story_paid_nk_20210322,LEARN_MORE,,,,CONVERSIONS,25-34,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Story],23847129665340319,story-2_video_story_14s_variante-ig,23847129722590319,EUR,101.64,12522,12372,1.012124,77,67,12,,2225,1806,924,640,496,1d_view_7d_click,,,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Story_paid_nk_20210322,LEARN_MORE,,,,CONVERSIONS,18-24,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Story],23847129665340319,story-2_video_story_14s_variante-ig,23847129722590319,EUR,32.64,3788,3788,1,20,15,6,,659,543,298,215,158,1d_view_7d_click,,,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Story_paid_nk_20210322,LEARN_MORE,,,,CONVERSIONS,25-34,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Feed],23847124710280319,sequence-1_video_square_52s_variante_2,23847130516580319,EUR,92.05,10167,10084,1.008231,41,45,15,,2423,582,299,194,83,1d_view_7d_click,"Moin Meister ,
für alle begeisterten Netflix Zuschauer haben wir einen super Deal im Angebot.
Mit o2 Select & Stream bekommst Du zu Deinem Tarif einen Streaming Anbieter deiner Wahl. Holt euch z.B. den @o2 Free Unlimited Smart Tarif für nur 39,99€ im Monat und bekommt 12 Monate* Netflix on top! Hier kommt ihr zum Angebot: http://bit.ly/38T6fzY Gönnt euch definitiv die exklusive Pelé-Doku auf Netflix.
#o2Deutschland #duhastdiewahl

*Kunde kann bei nachfolgender Buchung das Netflix Basis Abo oder das Sky Entertainment Ticket (nur als Sky Ticket Neukunde) oder o2 TV L die ersten 12 Monate kostenfrei in Anspruch nehmen (im Folgenden: „Vorteil“). Nur solange der Vorrat reicht. Vorteil ist kombinierbar mit o2 Junge Leute- sowie o2 60 Plus Vorteil, jedoch nicht bei Inanspruchnahme sonstiger Rabatte. Voraussetzung ist die Registrierung für o2 Priority. Ab dem 13. Monat kostet das Sky Entertainment Ticket sowie o2 TV L jeweils 9,99 € mtl. (Abrechnung über o2) und das Netflix Basis Abo 7,99 € mtl. (Abrechnung durch Netflix – ggf. über o2 Rechnung). Weitere Infos unter www.o2.de/tarife/select-stream/.",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,18-24,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Feed],23847124710280319,sequence-1_video_square_52s_variante_2,23847130516580319,EUR,27.59,2672,2648,1.009063,3,15,,,630,164,73,42,29,1d_view_7d_click,"Moin Meister ,
für alle begeisterten Netflix Zuschauer haben wir einen super Deal im Angebot.
Mit o2 Select & Stream bekommst Du zu Deinem Tarif einen Streaming Anbieter deiner Wahl. Holt euch z.B. den @o2 Free Unlimited Smart Tarif für nur 39,99€ im Monat und bekommt 12 Monate* Netflix on top! Hier kommt ihr zum Angebot: http://bit.ly/38T6fzY Gönnt euch definitiv die exklusive Pelé-Doku auf Netflix.
#o2Deutschland #duhastdiewahl

*Kunde kann bei nachfolgender Buchung das Netflix Basis Abo oder das Sky Entertainment Ticket (nur als Sky Ticket Neukunde) oder o2 TV L die ersten 12 Monate kostenfrei in Anspruch nehmen (im Folgenden: „Vorteil“). Nur solange der Vorrat reicht. Vorteil ist kombinierbar mit o2 Junge Leute- sowie o2 60 Plus Vorteil, jedoch nicht bei Inanspruchnahme sonstiger Rabatte. Voraussetzung ist die Registrierung für o2 Priority. Ab dem 13. Monat kostet das Sky Entertainment Ticket sowie o2 TV L jeweils 9,99 € mtl. (Abrechnung über o2) und das Netflix Basis Abo 7,99 € mtl. (Abrechnung durch Netflix – ggf. über o2 Rechnung). Weitere Infos unter www.o2.de/tarife/select-stream/.",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,male
2021-03-31,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Feed],23847124710280319,sequence-1_video_square_52s_variante_2,23847130516580319,EUR,0.09,9,9,1,0,,,,,,,,,1d_view_7d_click,"Moin Meister ,
für alle begeisterten Netflix Zuschauer haben wir einen super Deal im Angebot.
Mit o2 Select & Stream bekommst Du zu Deinem Tarif einen Streaming Anbieter deiner Wahl. Holt euch z.B. den @o2 Free Unlimited Smart Tarif für nur 39,99€ im Monat und bekommt 12 Monate* Netflix on top! Hier kommt ihr zum Angebot: http://bit.ly/38T6fzY Gönnt euch definitiv die exklusive Pelé-Doku auf Netflix.
#o2Deutschland #duhastdiewahl

*Kunde kann bei nachfolgender Buchung das Netflix Basis Abo oder das Sky Entertainment Ticket (nur als Sky Ticket Neukunde) oder o2 TV L die ersten 12 Monate kostenfrei in Anspruch nehmen (im Folgenden: „Vorteil“). Nur solange der Vorrat reicht. Vorteil ist kombinierbar mit o2 Junge Leute- sowie o2 60 Plus Vorteil, jedoch nicht bei Inanspruchnahme sonstiger Rabatte. Voraussetzung ist die Registrierung für o2 Priority. Ab dem 13. Monat kostet das Sky Entertainment Ticket sowie o2 TV L jeweils 9,99 € mtl. (Abrechnung über o2) und das Netflix Basis Abo 7,99 € mtl. (Abrechnung durch Netflix – ggf. über o2 Rechnung). Weitere Infos unter www.o2.de/tarife/select-stream/.",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,Unknown,unknown
2021-04-01,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Feed],23847124710280319,sequence-1_video_square_52s_variante_1,23847124709440319,EUR,0,1,0,0,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,13-17,unknown
2021-04-01,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Feed],23847124710280319,sequence-1_video_square_52s_variante_1,23847124709440319,EUR,406.63,52313,48337,1.082256,158,209,34,,10844,2178,1119,727,419,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,18-24,male
2021-04-01,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Feed],23847124710280319,sequence-1_video_square_52s_variante_1,23847124709440319,EUR,128,14418,14320,1.006844,45,51,12,,3008,657,324,220,127,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,male
2021-04-01,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Feed],23847124710280319,sequence-1_video_square_52s_variante_1,23847124709440319,EUR,0.16,17,0,0,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,Unknown,unknown
2021-04-01,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[IG],23847124709920319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[IG-Feed],23847124710280319,story-2_video_square_14s_variante_1,23847124709450319,EUR,0.01,1,0,0,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Instagram&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Story 2 (8).mp4,,CONVERSIONS,13-17,unknown
